APG,BPG,FG,FT,PTs,RPG,SPG,Three_PT,career_minute,career_play,player_contract,player_height,player_name,player_num,player_position,player_salary,player_team,player_weight
场均助攻1.5次,场均盖帽0.22个,投篮命中率为37.7%,罚球命中率为76.6%,场均得分6.9分,场均篮板3.4个,场均抢断0.93次,三分命中率为29.2%,职业生涯场均出战21.0分钟,职业生涯每赛季场均出场58场,2年750万美元，2019年夏天签，2021年到期,2.01米/6尺7,斯坦利-约翰逊,NULL,F,本年薪金：365万美元,多伦多猛龙,111公斤/245磅
场均助攻0.8次,场均盖帽2.04个,投篮命中率为50.8%,罚球命中率为77.1%,场均得分12.6分,场均篮板7.2个,场均抢断0.43次,三分命中率为36.3%,职业生涯场均出战28.8分钟,职业生涯每赛季场均出场69场,3年6500万美元，2017年夏天签，2020年夏天到期,2.08米/6尺10,赛尔吉-伊巴卡,9,C-F,本年薪金：2327万美元,多伦多猛龙,107公斤/235磅
,,,,,,,,,该球员从未在NBA出场过。,NULL,2.11米/6尺11,尼古拉斯-克拉克斯顿,NULL,F,本年薪金：万美元,布鲁克林篮网,98公斤/216磅
场均助攻5.6次,场均盖帽0.34个,投篮命中率为46.8%,罚球命中率为87.6%,场均得分22.5分,场均篮板3.7个,场均抢断1.30次,三分命中率为39.2%,职业生涯场均出战33.6分钟,职业生涯每赛季场均出场63场,NULL,1.91米/6尺3,凯里-欧文,11,G,本年薪金：万美元,布鲁克林篮网,88公斤/193磅
场均助攻4.2次,场均盖帽1.16个,投篮命中率为49.4%,罚球命中率为88.3%,场均得分27.0分,场均篮板7.0个,场均抢断1.09次,三分命中率为38.4%,职业生涯场均出战36.7分钟,职业生涯每赛季场均出场70场,NULL,2.06米/6尺9,凯文-杜兰特,7,F,本年薪金：万美元,布鲁克林篮网,109公斤/240磅
场均助攻1.0次,场均盖帽1.37个,投篮命中率为59.0%,罚球命中率为73.2%,场均得分9.6分,场均篮板7.0个,场均抢断0.47次,三分命中率为18.3%,职业生涯场均出战23.3分钟,职业生涯每赛季场均出场76场,NULL,2.08米/6尺10,贾勒特-阿伦,31,C,本年薪金：万美元,布鲁克林篮网,107公斤/235磅
场均助攻1.0次,场均盖帽1.60个,投篮命中率为66.7%,罚球命中率为48.4%,场均得分9.7分,场均篮板11.0个,场均抢断0.60次,三分命中率为9.1%,职业生涯场均出战28.3分钟,职业生涯每赛季场均出场68场,NULL,2.11米/6尺11,德安德烈-乔丹,6,C,本年薪金：万美元,布鲁克林篮网,120公斤/265磅
,,,,,,,,,该球员从未在NBA出场过。,NULL,1.91米/6尺3,杰伦-汉兹,4,G,本年薪金：万美元,布鲁克林篮网,82公斤/180磅
场均助攻0.8次,场均盖帽0.40个,投篮命中率为45.0%,罚球命中率为78.3%,场均得分8.5分,场均篮板3.9个,场均抢断0.65次,三分命中率为31.5%,职业生涯场均出战20.5分钟,职业生涯每赛季场均出场63场,NULL,2.06米/6尺9,罗季翁斯-库鲁茨,00,F,本年薪金：万美元,布鲁克林篮网,100公斤/220磅
场均助攻3.4次,场均盖帽0.26个,投篮命中率为43.7%,罚球命中率为70.7%,场均得分11.1分,场均篮板3.6个,场均抢断1.03次,三分命中率为32.9%,职业生涯场均出战24.8分钟,职业生涯每赛季场均出场56场,NULL,2.01米/6尺7,卡里斯-勒韦尔,22,G,本年薪金：万美元,布鲁克林篮网,92公斤/203磅
场均助攻0.6次,场均盖帽0.05个,投篮命中率为38.5%,罚球命中率为77.0%,场均得分4.6分,场均篮板2.7个,场均抢断0.21次,三分命中率为37.4%,职业生涯场均出战10.5分钟,职业生涯每赛季场均出场19场,NULL,2.11米/6尺11,亨利-埃伦森,4,F,本年薪金：万美元,布鲁克林篮网,111公斤/245磅
场均助攻0.3次,场均盖帽0.21个,投篮命中率为30.6%,罚球命中率为100%,场均得分1.7分,场均篮板1个,场均抢断0.05次,三分命中率为26.1%,职业生涯场均出战10.2分钟,职业生涯每赛季场均出场19场,NULL,2.01米/6尺7,邓-阿德尔,NULL,F,本年薪金：万美元,布鲁克林篮网,91公斤/200磅
场均助攻1.6次,场均盖帽0.30个,投篮命中率为40.9%,罚球命中率为72.2%,场均得分5.9分,场均篮板2.1个,场均抢断0.84次,三分命中率为34.9%,职业生涯场均出战20.4分钟,职业生涯每赛季场均出场37场,"2年空间中产合同，2019年夏天签，2021年到期,2020年球队选项",1.98米/6尺6,加莱特-坦普尔,17,G-F,本年薪金：477万美元,布鲁克林篮网,88公斤/195磅
场均助攻1.2次,场均盖帽0.38个,投篮命中率为49.0%,罚球命中率为66.1%,场均得分7.2分,场均篮板3.9个,场均抢断0.77次,三分命中率为32.6%,职业生涯场均出战21.5分钟,职业生涯每赛季场均出场47场,2年底薪，2019年夏天签，2021年到期，2021年非保障,1.93米/6尺4,大卫-努瓦巴,0,G,本年薪金：167万美元,布鲁克林篮网,95公斤/209磅
场均助攻0.2次,场均盖帽0个,投篮命中率为40.9%,罚球命中率为0%,场均得分2.1分,场均篮板0.6个,场均抢断0.22次,三分命中率为10.0%,职业生涯场均出战4.3分钟,职业生涯每赛季场均出场9场,4年916万美元，2018年夏天签，2022年夏天到期，2020-21赛季以及2021-22赛季球队选项,2.06米/6尺9,扎南-穆萨,30,G-F,本年薪金：191万美元,布鲁克林篮网,88公斤/195磅
场均助攻1.2次,场均盖帽0个,投篮命中率为34.2%,罚球命中率为86.4%,场均得分4.5分,场均篮板2.0个,场均抢断0.33次,三分命中率为26.1%,职业生涯场均出战11.7分钟,职业生涯每赛季场均出场18场,2年底薪，2019年夏天签，2021年到期，2020年球队选项,1.98米/6尺6,西奥-平森,10,G,本年薪金：144万美元,布鲁克林篮网,99公斤/218磅
场均助攻1.8次,场均盖帽0.68个,投篮命中率为44.4%,罚球命中率为77.1%,场均得分12.6分,场均篮板5.3个,场均抢断0.69次,三分命中率为34.6%,职业生涯场均出战30.3分钟,职业生涯每赛季场均出场50场,1年256万美元，2019年夏天签，2020年到期,2.03米/6尺8,威尔森-钱德勒,NULL,F,本年薪金：256万美元,布鲁克林篮网,102公斤/225磅
场均助攻2.0次,场均盖帽0.45个,投篮命中率为42.7%,罚球命中率为82.3%,场均得分11.4分,场均篮板3.8个,场均抢断0.92次,三分命中率为38.0%,职业生涯场均出战25.5分钟,职业生涯每赛季场均出场65场,4年1075万美元，2016年夏天签，2020年夏天到期，2018-19赛季、2019-20赛季球队选项,2.03米/6尺8,托里恩-普林斯,NULL,F,本年薪金：348万美元,布鲁克林篮网,100公斤/220磅
场均助攻1.5次,场均盖帽0.18个,投篮命中率为47.5%,罚球命中率为79.7%,场均得分9.4分,场均篮板2.8个,场均抢断0.42次,三分命中率为42.7%,职业生涯场均出战22.6分钟,职业生涯每赛季场均出场52场,2年1600万美元，2018年夏天签，2020年夏天到期,1.98米/6尺6,乔-哈里斯,12,G-F,本年薪金：800万美元,布鲁克林篮网,99公斤/219磅
,,,,,,,,,该球员从未在NBA出场过。,NULL,1.96米/6尺5,迈克尔-弗雷泽,21,G,本年薪金：万美元,休斯顿火箭,91公斤/200磅
场均助攻2.4次,场均盖帽0.95个,投篮命中率为50.2%,罚球命中率为74.1%,场均得分15.7分,场均篮板10.1个,场均抢断0.86次,三分命中率为33.2%,职业生涯场均出战30.0分钟,职业生涯每赛季场均出场67场,4年1亿美元，2019年夏天签，2023年到期,2.13米/7尺0,尼古拉-武切维奇,9,C,本年薪金：2800万美元,奥兰多魔术,118公斤/260磅
场均助攻9.2次,场均盖帽0.72个,投篮命中率为43.2%,罚球命中率为77.7%,场均得分19.0分,场均篮板4.3个,场均抢断1.68次,三分命中率为32.8%,职业生涯场均出战35.8分钟,职业生涯每赛季场均出场61场,5年8478万，2013年夏天签，2014年夏天生效，2019年夏天到期；2017年夏天以4年1.7亿美元提前续约至2023年，2022-23赛季球员选项,1.93米/6尺4,约翰-沃尔,2,G,本年薪金：3780万美元,华盛顿奇才,95公斤/210磅
场均助攻1.1次,场均盖帽0.19个,投篮命中率为41.7%,罚球命中率为78.3%,场均得分8.8分,场均篮板2.5个,场均抢断0.67次,三分命中率为35.3%,职业生涯场均出战23.7分钟,职业生涯每赛季场均出场61场,NULL,1.96米/6尺5,本-麦克勒摩,16,G,本年薪金：万美元,休斯顿火箭,88公斤/195磅
场均助攻3.8次,场均盖帽0.64个,投篮命中率为43.5%,罚球命中率为84.1%,场均得分11.8分,场均篮板5.3个,场均抢断0.95次,三分命中率为35.8%,职业生涯场均出战31.6分钟,职业生涯每赛季场均出场69场,5年1.2亿美元，2016年夏天签，2021年夏天到期，2020-21赛季球员选项,2.03米/6尺8,尼古拉斯-巴图姆,5,G-F,本年薪金：2557万美元,夏洛特黄蜂,91公斤/200磅
场均助攻2.8次,场均盖帽0.35个,投篮命中率为46.2%,罚球命中率为71.3%,场均得分12.8分,场均篮板4.5个,场均抢断0.94次,三分命中率为37.3%,职业生涯场均出战30.3分钟,职业生涯每赛季场均出场54场,4年9444万美元，2016年夏天签，2020年夏天到期,2.08米/6尺10,钱德勒-帕森斯,25,F,本年薪金：2510万美元,亚特兰大老鹰,104公斤/230磅
场均助攻3.6次,场均盖帽0.48个,投篮命中率为45.7%,罚球命中率为83.9%,场均得分17.4分,场均篮板5.0个,场均抢断1.64次,三分命中率为34.2%,职业生涯场均出战33.4分钟,职业生涯每赛季场均出场58场,4年1.42亿美元，2019年夏天签，2023年到期,2.01米/6尺7,吉米-巴特勒,22,F,本年薪金：3274万美元,迈阿密热火,105公斤/231磅
场均助攻4.5次,场均盖帽0.27个,投篮命中率为40.8%,罚球命中率为80.1%,场均得分11.0分,场均篮板2.6个,场均抢断0.69次,三分命中率为32.3%,职业生涯场均出战24.4分钟,职业生涯每赛季场均出场50场,2018年12月以3年3435万美元提前续约，2019年夏天生效，2022年夏天到期，2021-22赛季为球员选项。,1.98米/6尺6,斯潘塞-丁威迪,8,G,本年薪金：1061万美元,布鲁克林篮网,91公斤/200磅
场均助攻0.4次,场均盖帽0.51个,投篮命中率为33.1%,罚球命中率为100%,场均得分2.9分,场均篮板2.3个,场均抢断0.39次,三分命中率为29.7%,职业生涯场均出战12.6分钟,职业生涯每赛季场均出场51场,3年367万美元，2018年12月签，其中19-20赛季50%保障，20-21赛季为无保障合同，2021年夏天到期,2.03米/6尺8,加里-克拉克,6,F,本年薪金：141万美元,休斯顿火箭,102公斤/225磅
场均助攻0.5次,场均盖帽0.43个,投篮命中率为48.8%,罚球命中率为78.6%,场均得分1.9分,场均篮板1.7个,场均抢断0.25次,三分命中率为33.3%,职业生涯场均出战7.9分钟,职业生涯每赛季场均出场28场,3年392万美元，2018年夏天签，2021年夏天到期,2.13米/7尺0,以赛亚-哈尔滕施泰因,55,F-C,本年薪金：142万美元,休斯顿火箭,113公斤/249磅
场均助攻0.5次,场均盖帽0.18个,投篮命中率为39.2%,罚球命中率为67.0%,场均得分4.4分,场均篮板3.1个,场均抢断0.38次,三分命中率为26.1%,职业生涯场均出战12.6分钟,职业生涯每赛季场均出场37场,1年174万美元的非保障合同,2.03米/6尺8,安东尼-本内特,30,F,本年薪金：174万美元,休斯顿火箭,107公斤/235磅
场均助攻2.3次,场均盖帽0.20个,投篮命中率为41.5%,罚球命中率为63.2%,场均得分8.8分,场均篮板2.0个,场均抢断0.68次,三分命中率为33.9%,职业生涯场均出战24.4分钟,职业生涯每赛季场均出场57场,2年底薪，2019年夏天签,1.93米/6尺4,奥斯汀-里弗斯,25,G,本年薪金：217万美元,休斯顿火箭,91公斤/200磅
场均助攻0.8次,场均盖帽1.14个,投篮命中率为59.6%,罚球命中率为64.4%,场均得分8.1分,场均篮板9.0个,场均抢断0.54次,三分命中率为0%,职业生涯场均出战27.1分钟,职业生涯每赛季场均出场59场,1年底薪，2019年夏天签，2020年到期,2.16米/7尺1,泰森-钱德勒,19,C,本年薪金：256万美元,休斯顿火箭,109公斤/240磅
场均助攻0.9次,场均盖帽0.30个,投篮命中率为41.4%,罚球命中率为82.0%,场均得分9.7分,场均篮板2.5个,场均抢断0.50次,三分命中率为36.2%,职业生涯场均出战19.6分钟,职业生涯每赛季场均出场48场,1年底薪，2019年夏天签，2020年到期,2.01米/6尺7,杰拉德-格林,14,G-F,本年薪金：256万美元,休斯顿火箭,93公斤/205磅
场均助攻1.0次,场均盖帽0.27个,投篮命中率为45.7%,罚球命中率为79.4%,场均得分8.2分,场均篮板3.4个,场均抢断0.44次,三分命中率为37.7%,职业生涯场均出战22.0分钟,职业生涯每赛季场均出场21场,3年1110万美元，2019年夏天签，2022年到期,2.01米/6尺7,丹纽尔-豪斯,4,G,本年薪金：349万美元,休斯顿火箭,98公斤/215磅
场均助攻0.9次,场均盖帽1.51个,投篮命中率为63.9%,罚球命中率为53.3%,场均得分12.4分,场均篮板9.5个,场均抢断0.69次,三分命中率为0%,职业生涯场均出战25.6分钟,职业生涯每赛季场均出场61场,5年9000万美元，2018年夏天签，2023年夏天到期，其中8000万美元保障，每赛季火箭进入西决奖励100万美元，防守篮板率达到30%、罚球命中率达到65%各奖励50万美元,2.11米/6尺11,克林特-卡佩拉,15,C,本年薪金：1490万美元,休斯顿火箭,109公斤/240磅
场均助攻1.3次,场均盖帽0.29个,投篮命中率为41.8%,罚球命中率为74.6%,场均得分7.2分,场均篮板5.7个,场均抢断1.22次,三分命中率为36.2%,职业生涯场均出战28.5分钟,职业生涯每赛季场均出场67场,4年3188万美元，2017年夏天签，2021年夏天到期，2020-21赛季257万美元保障，2020年7月1日之前不被裁则转为全额保障,1.98米/6尺6,PJ-塔克,17,F,本年薪金：835万美元,休斯顿火箭,111公斤/245磅
场均助攻2.9次,场均盖帽0.35个,投篮命中率为42.8%,罚球命中率为81.3%,场均得分16.8分,场均篮板2.5个,场均抢断0.89次,三分命中率为37.2%,职业生涯场均出战32.9分钟,职业生涯每赛季场均出场58场,4年5289万美元，2016年夏天签，2020年夏天到期。,1.93米/6尺4,埃里克-戈登,10,G,本年薪金：1406万美元,休斯顿火箭,98公斤/215磅
场均助攻6.4次,场均盖帽0.52个,投篮命中率为44.4%,罚球命中率为85.7%,场均得分24.9分,场均篮板5.2个,场均抢断1.57次,三分命中率为36.5%,职业生涯场均出战34.2分钟,职业生涯每赛季场均出场76场,2016年夏天在旧合同期内以4年1.18亿美元提前续约至2020年，2017年夏天再次以4年1.7亿美元提前续约至2023年，2022-23赛季球员选项,1.96米/6尺5,詹姆斯-哈登,13,G,本年薪金：3819万美元,休斯顿火箭,100公斤/220磅
,,,,,,,,,该球员为新秀，从未在NBA出场过。,双向合同,2.06米/6尺9,渡边雄太,18,G-F,本年薪金：7万美元,孟菲斯灰熊,93公斤/205磅
场均助攻1.9次,场均盖帽0.15个,投篮命中率为41.3%,罚球命中率为82.1%,场均得分13.8分,场均篮板2.7个,场均抢断0.66次,三分命中率为34.2%,职业生涯场均出战26.9分钟,职业生涯每赛季场均出场58场,4年7095万美元，2017年夏天签，2021年夏天到期，15%交易保证金，2020-2021赛季球员选项,1.98米/6尺6,小蒂姆-哈达威,11,F-G,本年薪金：1815万美元,达拉斯独行侠,93公斤/205磅
场均助攻2.2次,场均盖帽0.09个,投篮命中率为44.8%,罚球命中率为89.2%,场均得分13.3分,场均篮板2.1个,场均抢断0.47次,三分命中率为40.9%,职业生涯场均出战26.6分钟,职业生涯每赛季场均出场61场,2年2650万美元，2019年夏天签，2021年到期,1.93米/6尺4,JJ-雷迪克,4,G,本年薪金：1292万美元,新奥尔良鹈鹕,86公斤/190磅
场均助攻3.3次,场均盖帽0.45个,投篮命中率为43.3%,罚球命中率为84.1%,场均得分20.1分,场均篮板6.4个,场均抢断1.80次,三分命中率为38.1%,职业生涯场均出战34.1分钟,职业生涯每赛季场均出场68场,4年1.37亿美元，2018年夏天签，2022年夏天到期，2021年球员选项,2.06米/6尺9,保罗-乔治,NULL,F,本年薪金：3300万美元,洛杉矶快船,100公斤/220磅
场均助攻3.6次,场均盖帽0.29个,投篮命中率为45.2%,罚球命中率为82.7%,场均得分20.2分,场均篮板4.2个,场均抢断0.99次,三分命中率为28.8%,职业生涯场均出战34.1分钟,职业生涯每赛季场均出场75场,5年1.39亿，2016年夏天签,2.01米/6尺7,德马尔-德罗赞,10,G,本年薪金：2773万美元,圣安东尼奥马刺,100公斤/220磅
场均助攻1.9次,场均盖帽0.21个,投篮命中率为46.8%,罚球命中率为73.8%,场均得分8.7分,场均篮板2.1个,场均抢断0.71次,三分命中率为39.8%,职业生涯场均出战23.0分钟,职业生涯每赛季场均出场66场,NULL,1.93米/6尺4,伊托万-摩尔,55,G,本年薪金：万美元,新奥尔良鹈鹕,87公斤/191磅
场均助攻1.8次,场均盖帽0.41个,投篮命中率为38.4%,罚球命中率为68.4%,场均得分6.1分,场均篮板4.8个,场均抢断0.98次,三分命中率为33.3%,职业生涯场均出战23.5分钟,职业生涯每赛季场均出场46场,NULL,2.01米/6尺7,肯里奇-威廉姆斯,34,G-F,本年薪金：万美元,新奥尔良鹈鹕,95公斤/209磅
场均助攻2.4次,场均盖帽0.40个,投篮命中率为26.8%,罚球命中率为63.6%,场均得分6.4分,场均篮板2.0个,场均抢断1.60次,三分命中率为23.1%,职业生涯场均出战17.2分钟,职业生涯每赛季场均出场5场,NULL,1.85米/6尺1,约什-格雷,5,G,本年薪金：万美元,新奥尔良鹈鹕,82公斤/180磅
场均助攻1.4次,场均盖帽0.23个,投篮命中率为42.5%,罚球命中率为83.9%,场均得分6.5分,场均篮板1.8个,场均抢断0.41次,三分命中率为39.0%,职业生涯场均出战21.2分钟,职业生涯每赛季场均出场55场,NULL,2.03米/6尺8,达里厄斯-米勒,21,F,本年薪金：万美元,新奥尔良鹈鹕,102公斤/225磅
,,,,,,,,,该球员从未在NBA出场过。,NULL,2.06米/6尺9,尼科勒-梅利,20,F-C,本年薪金：万美元,新奥尔良鹈鹕,107公斤/235磅
场均助攻1.1次,场均盖帽1.22个,投篮命中率为52.8%,罚球命中率为65.8%,场均得分11.2分,场均篮板7.0个,场均抢断0.74次,三分命中率为21.3%,职业生涯场均出战25.4分钟,职业生涯每赛季场均出场65场,NULL,2.08米/6尺10,德里克-费沃斯,22,F-C,本年薪金：万美元,新奥尔良鹈鹕,120公斤/265磅
场均助攻6.3次,场均盖帽0.52个,投篮命中率为45.8%,罚球命中率为78.5%,场均得分15.9分,场均篮板3.9个,场均抢断1.48次,三分命中率为35.2%,职业生涯场均出战33.4分钟,职业生涯每赛季场均出场66场,NULL,1.93米/6尺4,朱-霍勒迪,11,G,本年薪金：万美元,新奥尔良鹈鹕,93公斤/205磅
场均助攻4.3次,场均盖帽0.50个,投篮命中率为46.6%,罚球命中率为70.9%,场均得分11.8分,场均篮板5.0个,场均抢断1.47次,三分命中率为33.1%,职业生涯场均出战33.0分钟,职业生涯每赛季场均出场73场,3年4800万美元，2017年夏天签，2020年夏天到期,1.98米/6尺6,安德烈-伊格达拉,9,G-F,本年薪金：1719万美元,孟菲斯灰熊,98公斤/215磅
场均助攻0.9次,场均盖帽0.85个,投篮命中率为53.2%,罚球命中率为68.1%,场均得分10.8分,场均篮板4.9个,场均抢断0.29次,三分命中率为21.1%,职业生涯场均出战20.0分钟,职业生涯每赛季场均出场36场,2年327万美元，2018年夏天签，2020年夏天到期,2.11米/6尺11,贾利尔-奥卡福,8,C,本年薪金：170万美元,新奥尔良鹈鹕,125公斤/275磅
场均助攻1.3次,场均盖帽0.43个,投篮命中率为43.5%,罚球命中率为69.5%,场均得分7.9分,场均篮板3.9个,场均抢断0.85次,三分命中率为36.1%,职业生涯场均出战24.4分钟,职业生涯每赛季场均出场65场,3年500万美元，2017年夏天签,1.96米/6尺5,约什-哈特,3,G,本年薪金：193万美元,新奥尔良鹈鹕,98公斤/215磅
,,,,,,,,,该球员从未在NBA出场过。,新秀合同，2019年夏天签，2023年到期,2.11米/6尺11,贾克森-海斯,10,F,本年薪金：486万美元,新奥尔良鹈鹕,100公斤/220磅
场均助攻3.2次,场均盖帽0.46个,投篮命中率为39.1%,罚球命中率为75.0%,场均得分5.0分,场均篮板2.7个,场均抢断1.36次,三分命中率为30.5%,职业生涯场均出战19.7分钟,职业生涯每赛季场均出场50场,2年230万美元，2018年夏天签，2020年夏天到期,1.93米/6尺4,丹东尼-梅尔顿,0,G,本年薪金：135万美元,孟菲斯灰熊,86公斤/190磅
场均助攻1.1次,场均盖帽0.03个,投篮命中率为43.4%,罚球命中率为74.0%,场均得分8.1分,场均篮板2.2个,场均抢断0.41次,三分命中率为31.4%,职业生涯场均出战19.2分钟,职业生涯每赛季场均出场30场,3年381万美元，2017年夏天签，2020年夏天到期，2019-20赛季50.6万美元保障,1.91米/6尺3,弗兰克-杰克逊,15,G,本年薪金：162万美元,新奥尔良鹈鹕,93公斤/205磅
场均助攻0.8次,场均盖帽0.54个,投篮命中率为38.2%,罚球命中率为83.9%,场均得分4.5分,场均篮板2.7个,场均抢断0.30次,三分命中率为32.8%,职业生涯场均出战13.8分钟,职业生涯每赛季场均出场11场,2年237万美元，2019年2月签，2020年夏天到期，2019-20赛季无保障,2.06米/6尺9,布鲁诺-卡博克洛,5,F,本年薪金：185万美元,孟菲斯灰熊,93公斤/205磅
场均助攻1.0次,场均盖帽0.32个,投篮命中率为55.5%,罚球命中率为74.3%,场均得分5.7分,场均篮板4.3个,场均抢断0.34次,三分命中率为20.0%,职业生涯场均出战14.6分钟,职业生涯每赛季场均出场42场,3年395万美元，2017年夏天签，2020年夏天到期，2019-20赛季球队选项,2.08米/6尺10,伊万-拉布,10,F,本年薪金：162万美元,孟菲斯灰熊,100公斤/220磅
场均助攻1.5次,场均盖帽0.21个,投篮命中率为43.5%,罚球命中率为74.5%,场均得分10.3分,场均篮板2.9个,场均抢断0.83次,三分命中率为35.9%,职业生涯场均出战26.8分钟,职业生涯每赛季场均出场50场,3年381万美元，2017年夏天签，2020年夏天到期，2019-20赛季无保障，2019年7月5日之前不被裁则转为全额保障 ,1.98米/6尺6,狄龙-布鲁克斯,24,G-F,本年薪金：162万美元,孟菲斯灰熊,102公斤/225磅
,,,,,,,,,该球员从未在NBA出场过。,NULL,1.98米/6尺6,马尔科-古杜里克,NULL,G-F,本年薪金：万美元,孟菲斯灰熊,91公斤/200磅
,,,,,,,,,该球员从未在NBA出场过。,NULL,1.96米/6尺5,约翰-康查尔,NULL,G,本年薪金：万美元,孟菲斯灰熊,95公斤/210磅
场均助攻0.7次,场均盖帽0.16个,投篮命中率为37.6%,罚球命中率为75.0%,场均得分5.6分,场均篮板0.6个,场均抢断0.16次,三分命中率为32.3%,职业生涯场均出战10.9分钟,职业生涯每赛季场均出场38场,4年1109万美元，2018年夏天签，2022年夏天到期，2020-21赛季及2021-22赛季无保障2020和2021年球队选项,1.96米/6尺5,格雷森-阿伦,3,G,本年薪金：243万美元,孟菲斯灰熊,93公斤/205磅
,,,,,,,,,该球员从未在NBA出场过。,新秀合同，2019年夏天签，2023年到期，2022年，2023年球队选项,2.03米/6尺8,布兰登-克拉克,15,F,本年薪金：247万美元,孟菲斯灰熊,98公斤/215磅
场均助攻1.1次,场均盖帽1.41个,投篮命中率为50.6%,罚球命中率为76.6%,场均得分13.8分,场均篮板4.7个,场均抢断0.90次,三分命中率为35.9%,职业生涯场均出战26.1分钟,职业生涯每赛季场均出场58场,4年2928万美元，2018年夏天签，2022年夏天到期,2.11米/6尺11,小贾伦-杰克逊,13,F,本年薪金：693万美元,孟菲斯灰熊,110公斤/242磅
场均助攻3.2次,场均盖帽0.08个,投篮命中率为42.8%,罚球命中率为83.4%,场均得分5.1分,场均篮板1.6个,场均抢断1.06次,三分命中率为33.7%,职业生涯场均出战17.8分钟,职业生涯每赛季场均出场65场,3年2400万美元，2019年夏天签，2022年夏天到期,1.88米/6尺2,泰厄斯-琼斯,21,G,本年薪金：800万美元,孟菲斯灰熊,88公斤/195磅
场均助攻1.9次,场均盖帽0.58个,投篮命中率为41.5%,罚球命中率为65.0%,场均得分12.3分,场均篮板4.5个,场均抢断0.99次,三分命中率为29.4%,职业生涯场均出战25.3分钟,职业生涯每赛季场均出场78场,4年2712万美元，2017年夏天签，2021年夏天到期，2019-20、2020-21赛季球队选项,2.03米/6尺8,约什-杰克逊,20,F,本年薪金：706万美元,孟菲斯灰熊,93公斤/205磅
场均助攻1.4次,场均盖帽0.31个,投篮命中率为42.1%,罚球命中率为78.2%,场均得分9.3分,场均篮板3.8个,场均抢断0.93次,三分命中率为33.3%,职业生涯场均出战24.0分钟,职业生涯每赛季场均出场64场,5年3500万美元，2015年夏天签，2020年夏天到期,1.98米/6尺6,杰-克劳德,99,F,本年薪金：791万美元,孟菲斯灰熊,107公斤/235磅
,,,,,,,,,该球员从未在NBA出场过。,新秀合同，2019年签，2023年到期，2022年，2023年球队选项,1.91米/6尺3,贾-莫兰特,12,G,本年薪金：873万美元,孟菲斯灰熊,79公斤/175磅
场均助攻0.5次,场均盖帽0.15个,投篮命中率为53.4%,罚球命中率为57.4%,场均得分6.0分,场均篮板3.0个,场均抢断0.24次,三分命中率为11.1%,职业生涯场均出战10.1分钟,职业生涯每赛季场均出场16场,NULL,2.08米/6尺10,乔纳森-莫特利,15,F,本年薪金：万美元,洛杉矶快船,104公斤/230磅
场均助攻2.1次,场均盖帽0.59个,投篮命中率为50.1%,罚球命中率为70.8%,场均得分5.8分,场均篮板4.2个,场均抢断1.10次,三分命中率为32.6%,职业生涯场均出战21.0分钟,职业生涯每赛季场均出场62场,4年3716万美元，2018年夏天签，2022年夏天到期,2.06米/6尺9,凯尔-安德森,1,F,本年薪金：907万美元,孟菲斯灰熊,104公斤/230磅
场均助攻0.5次,场均盖帽0.72个,投篮命中率为53.7%,罚球命中率为54.5%,场均得分4.5分,场均篮板4.3个,场均抢断0.46次,三分命中率为0%,职业生涯场均出战15.8分钟,职业生涯每赛季场均出场42场,4年5000万，2016年夏天签，2020年夏天到期，每年60万美元不易达到的激励奖金,2.11米/6尺11,迈尔斯-普拉姆利,25,C,本年薪金：1250万美元,孟菲斯灰熊,113公斤/249磅
场均助攻1.6次,场均盖帽0.24个,投篮命中率为39.1%,罚球命中率为80.4%,场均得分5.8分,场均篮板3.3个,场均抢断0.68次,三分命中率为32.5%,职业生涯场均出战22.4分钟,职业生涯每赛季场均出场45场,4年4800万美元，2016年夏天签，2020年夏天到期,2.01米/6尺7,所罗门-希尔,44,F,本年薪金：1276万美元,孟菲斯灰熊,102公斤/225磅
场均助攻0.9次,场均盖帽1.03个,投篮命中率为56.0%,罚球命中率为78.9%,场均得分12.4分,场均篮板8.5个,场均抢断0.38次,三分命中率为35.9%,职业生涯场均出战24.6分钟,职业生涯每赛季场均出场61场,3年4500万美元，2019年夏天签，2022年到期,2.13米/7尺0,约纳斯-瓦兰丘纳斯,17,C,本年薪金：1388万美元,孟菲斯灰熊,116公斤/255磅
,,,,,,,,,该球员从未在NBA出场过。,NULL,1.96米/6尺5,尼基尔-亚历山大-沃克,0,G,本年薪金：万美元,新奥尔良鹈鹕,93公斤/205磅
场均助攻2.4次,场均盖帽0.68个,投篮命中率为49.4%,罚球命中率为84.8%,场均得分17.6分,场均篮板6.3个,场均抢断1.78次,三分命中率为38.2%,职业生涯场均出战30.7分钟,职业生涯每赛季场均出场52场,NULL,2.01米/6尺7,科怀-伦纳德,NULL,F,本年薪金：万美元,洛杉矶快船,104公斤/230磅
场均助攻1.5次,场均盖帽0.13个,投篮命中率为43.1%,罚球命中率为80.6%,场均得分9.1分,场均篮板1.7个,场均抢断0.47次,三分命中率为42.2%,职业生涯场均出战22.8分钟,职业生涯每赛季场均出场52场,NULL,1.96米/6尺5,兰德里-沙梅特,20,G,本年薪金：万美元,洛杉矶快船,82公斤/180磅
,,,,,,,,,该球员从未在NBA出场过。,NULL,2.03米/6尺8,特伦斯-曼,14,F-G,本年薪金：万美元,洛杉矶快船,98公斤/215磅
