calorie,name
热量：75 大卡(每100克),鱼茸蒸豆腐
热量：109 大卡(每100克),麦穗花鲜鱿
热量：140 大卡(每100克),姜葱熏鲤鱼
热量：311 大卡(每100克),茶树菇炒猪面肉
热量：161 大卡(每100克),油浸鱼
热量：56 大卡(每100克),黑白雙伴，又叫超低卡又飽肚的木耳旦白
热量：186 大卡(每100克),芝麻茄汁烩鸡脯
热量：211 大卡(每100克),桂侯蒸鲩鱼
热量：138 大卡(每100克),山药枸杞烧牛肉
热量：191 大卡(每100克),黄浦炒蛋
热量：251 大卡(每100克),口福鸡
热量：110 大卡(每100克),金针熏鱼
热量：164 大卡(每100克),蚝油滑鸡条
热量：76 大卡(每100克),家乡蒸水鱼
热量：102 大卡(每100克),豉椒鳝片
热量：234 大卡(每100克),自制花雕鸡
热量：265 大卡(每100克),咸蛋黄焗蘑菇
热量：114 大卡(每100克),豉油菜生鱼
热量：95 大卡(每100克),韭黄鸡丝
热量：307 大卡(每100克),话梅芸豆
热量：36 大卡(每100克),平菇烧牛肉
热量：240 大卡(每100克),白云猪手
热量：37 大卡(每100克),木瓜银耳杏仁露
热量：189 大卡(每100克),清蒸滑鸡
热量：169 大卡(每100克),豉汁牛肉
热量：160 大卡(每100克),香煎芙蓉蛋
热量：28 大卡(每100克),红枣节瓜煲牛骨
热量：253 大卡(每100克),糖醋咕噜肉
热量：107 大卡(每100克),姜葱牛百叶
热量：173 大卡(每100克),香滑鸡球
热量：95 大卡(每100克),菜远炒田鸡
热量：90 大卡(每100克),白炸鱿鱼虾
热量：177 大卡(每100克),三杯鳝段
热量：91 大卡(每100克),三鲜海参 江浙风味
热量：143 大卡(每100克),八宝豆腐
热量：140 大卡(每100克),南湖蟹粉
热量：135 大卡(每100克),五味煎蟹
热量：228 大卡(每100克),花椒盐水野鸭
热量：146 大卡(每100克),鲜蘑鸭舌掌
热量：168 大卡(每100克),银芽鸡丝（黄豆芽）
热量：236 大卡(每100克),八宝全鱼
热量：99 大卡(每100克),彩色虾仁
热量：146 大卡(每100克),莲藕煲猪腿肉
热量：176 大卡(每100克),蛋煎生蚝
热量：99 大卡(每100克),胡萝卜煲排骨
热量：15 大卡(每100克),番茄冬瓜煮鸡肉，又叫番茄冬瓜煮鸡肉
热量：241 大卡(每100克),韭菜虾饺
热量：65 大卡(每100克),木耳西芹浸花枝丸
热量：21 大卡(每100克),黄瓜鱼丸汤，又叫黄瓜鱼丸汤
热量：130 大卡(每100克),家乡炒鸭肠
热量：151 大卡(每100克),广州文昌鸡
热量：64 大卡(每100克),红烧大群翅
热量：174 大卡(每100克),豉油皇鸡
热量：81 大卡(每100克),西洋菜蜜枣煲生鱼
热量：53 大卡(每100克),蛋茸牛肉羹
热量：82 大卡(每100克),咖喱牛筋煲
热量：181 大卡(每100克),蚝油鲍鱼
热量：215 大卡(每100克),蒸火腿
热量：131 大卡(每100克),莲香脱骨鸡
热量：143 大卡(每100克),生爆鳝片
热量：93 大卡(每100克),蛋奶虾球
热量：199 大卡(每100克),酥炸鸭子
热量：166 大卡(每100克),虾仁爆蛋
热量：239 大卡(每100克),锅贴鱼片
热量：66 大卡(每100克),芙蓉鱼片
热量：115 大卡(每100克),软熘鲈鱼
热量：208 大卡(每100克),白字焖肉
热量：123 大卡(每100克),豉汁龙虾
热量：305 大卡(每100克),蚝油凤爪
热量：164 大卡(每100克),蚝油鸭脚
热量：147 大卡(每100克),排骨菌菇煲
热量：198 大卡(每100克),豆豉烧中段
热量：154 大卡(每100克),五夫醉鸡
热量：169 大卡(每100克),平湖糟蛋
热量：85 大卡(每100克),火蒙鞭笋
热量：180 大卡(每100克),拔丝蜜桔
热量：191 大卡(每100克),桂花大肠
热量：181 大卡(每100克),玛瑙鸡片
热量：86 大卡(每100克),粟子羊肉
热量：127 大卡(每100克),烤兔卷
热量：246 大卡(每100克),东坡火腿
热量：238 大卡(每100克),香酥炸鸡翼
热量：170 大卡(每100克),脆皮鸡
热量：293 大卡(每100克),香芋扣肉
热量：116 大卡(每100克),豉汁青口螺
热量：370 大卡(每100克),广州炸肉丸子
热量：72 大卡(每100克),冬瓜炒猪肉
热量：100 大卡(每100克),时菜烩猪红
热量：345 大卡(每100克),酱油咸蛋蒸肉饼
热量：143 大卡(每100克),煎芙蓉蛋
热量：117 大卡(每100克),煎酿茄子
热量：163 大卡(每100克),广州猪肉脯
热量：158 大卡(每100克),炒醋鱼块
热量：400 大卡(每100克),凉拌素火腿
热量：51 大卡(每100克),柴把笋
热量：74 大卡(每100克),腌笃鲜汤
热量：141 大卡(每100克),一品脆皮蟹
热量：127 大卡(每100克),红烧划水
热量：259 大卡(每100克),钱江肉丝
热量：85 大卡(每100克),冷拌蛰皮
热量：109 大卡(每100克),炒豆腐松
热量：177 大卡(每100克),生煎虾饼
热量：52 大卡(每100克),干贝白菜心
热量：45 大卡(每100克),黄鱼羹
热量：231 大卡(每100克),火踵鱼翅
热量：179 大卡(每100克),醋熘鹅块
热量：187 大卡(每100克),咖喱炒干丝
热量：159 大卡(每100克),墨鱼烤腿肉
热量：315 大卡(每100克),薄片火腿
热量：124 大卡(每100克),油爆鲜淡菜
热量：133 大卡(每100克),扣蒸干贝
热量：134 大卡(每100克),双色芙蓉蛋
热量：225 大卡(每100克),糖醋羊肉丸子
热量：158 大卡(每100克),爆墨鱼卷
热量：162 大卡(每100克),红烧海鳗
热量：78 大卡(每100克),金丝蜜枣羹
热量：239 大卡(每100克),浓香鸡块
热量：82 大卡(每100克),三丝敲鱼
热量：177 大卡(每100克),南肉春笋
热量：34 大卡(每100克),四生火锅
热量：147 大卡(每100克),淡菜嵌肉
热量：118 大卡(每100克),蟹粉鱼翅
热量：98 大卡(每100克),汽锅乌鸡
热量：128 大卡(每100克),软炸蛎窝
热量：100 大卡(每100克),葱段生煎鸡
热量：192 大卡(每100克),油爆大虾
热量：40 大卡(每100克),精制黄鱼羹
热量：205 大卡(每100克),酒酿火腿片
热量：188 大卡(每100克),双味青蟹
热量：149 大卡(每100克),南乳肉
热量：96 大卡(每100克),藏心鱼圆
热量：140 大卡(每100克),洋葱炒鳝丝
热量：133 大卡(每100克),青豆虾仁
热量：200 大卡(每100克),醉鸡
热量：336 大卡(每100克),素烧鹅
热量：137 大卡(每100克),葱油黄鱼
热量：139 大卡(每100克),爆墨鱼花
热量：85 大卡(每100克),荠菜竹笋
热量：169 大卡(每100克),蛎黄跑蛋
热量：196 大卡(每100克),鸡腿芋艿
热量：220 大卡(每100克),糖醋酥鱼
热量：206 大卡(每100克),红糖煎年糕，又叫红糖年糕
热量：249 大卡(每100克),梅子肉
热量：207 大卡(每100克),冬菇烤麸
热量：22 大卡(每100克),冬瓜酢
热量：140 大卡(每100克),自制春卷
热量：68 大卡(每100克),蘑菇炖豆腐
热量：108 大卡(每100克),雪菜鱼片
热量：126 大卡(每100克),烂糊鳝丝
热量：46 大卡(每100克),虾皮夜开花，又叫夜开花虾皮
热量：70 大卡(每100克),拌海蜇皮
热量：79 大卡(每100克),清汤肚片
热量：151 大卡(每100克),熏河鳗
热量：78 大卡(每100克),鸡汤氽海蚌
热量：171 大卡(每100克),一品梭子蟹抱蛎
热量：117 大卡(每100克),芙蓉梅花虾
热量：142 大卡(每100克),垫江肉干
热量：304 大卡(每100克),菠萝烧骨排
热量：106 大卡(每100克),蒜香鱿鱼环
热量：155 大卡(每100克),煎明虾
热量：115 大卡(每100克),福建七星鱼丸汤
热量：128 大卡(每100克),干贝蛋
热量：161 大卡(每100克),爆鳝片
热量：102 大卡(每100克),白炒虾球
热量：101 大卡(每100克),海鲜酿苦瓜
热量：101 大卡(每100克),全节瓜
热量：114 大卡(每100克),八宝芙蓉鲟
热量：116 大卡(每100克),炝腰花
热量：105 大卡(每100克),葱爆兔肉片
热量：271 大卡(每100克),蒸火腿块
热量：68 大卡(每100克),凉拌蜇皮
热量：163 大卡(每100克),一品锅
热量：120 大卡(每100克),桂花梭子蟹
热量：62 大卡(每100克),蟹黄大白菜
热量：64 大卡(每100克),豆腐丸
热量：128 大卡(每100克),海蛎烧豆腐
热量：197 大卡(每100克),油爆鱿鱼卷
热量：65 大卡(每100克),白炒鱿鱼丝
热量：120 大卡(每100克),葱爆牛肉丝
热量：97 大卡(每100克),清汤肉丸
热量：400 大卡(每100克),闽式炸鸡排，又叫炸鸡排
热量：121 大卡(每100克),白炒墨鱼卷
热量：99 大卡(每100克),江东鲈鱼炖姜丝
热量：114 大卡(每100克),红烧甲鱼
热量：402 大卡(每100克),葱包五花肉
热量：340 大卡(每100克),甜蜜枣核桃
热量：116 大卡(每100克),太极芋泥
热量：152 大卡(每100克),走油田鸡
热量：100 大卡(每100克),福建酿豆腐
热量：87 大卡(每100克),什锦豆腐煲
热量：325 大卡(每100克),红煨猪排
热量：147 大卡(每100克),椒盐鱼条
热量：183 大卡(每100克),蚝油牛肉串
热量：169 大卡(每100克),佛跳墙
热量：589 大卡(每100克),炝糟五花肉块
热量：172 大卡(每100克),炒沙茶牛肉
热量：141 大卡(每100克),汕头牛肉脯
热量：234 大卡(每100克),鸡卷
热量：127 大卡(每100克),爆炒腰花
热量：26 大卡(每100克),高汤泡肚
热量：163 大卡(每100克),酥衣凤尾虾
热量：451 大卡(每100克),荷叶粉肉卷
热量：129 大卡(每100克),虎皮素鸽蛋
热量：87 大卡(每100克),芹菜甘蓝
热量：148 大卡(每100克),珊瑚烧鸡
热量：240 大卡(每100克),水晶鸭方
热量：132 大卡(每100克),三元烧鸡
热量：179 大卡(每100克),醋熘鸡
热量：137 大卡(每100克),八味瓤笋
热量：77 大卡(每100克),烧四宝
热量：36 大卡(每100克),拌掐菜
热量：50 大卡(每100克),象牙雪笋
热量：418 大卡(每100克),素油鸡
热量：118 大卡(每100克),豆制品凉拌菜，又叫凉拌菜 凉菜
热量：293 大卡(每100克),荷花出水
热量：69 大卡(每100克),黄瓜卷
热量：284 大卡(每100克),西汁素鸡腿
热量：82 大卡(每100克),素坛子肉
热量：172 大卡(每100克),松子肉
热量：49 大卡(每100克),素三鲜海参
热量：44 大卡(每100克),珊瑚白菜墩
热量：203 大卡(每100克),素干炸响铃
热量：173 大卡(每100克),卷筒素蟹粉
热量：37 大卡(每100克),蓑衣萝卜
热量：168 大卡(每100克),合川肉片
热量：211 大卡(每100克),素樱桃肉
热量：85 大卡(每100克),五彩虾仁
热量：34 大卡(每100克),烧素鱼翅
热量：247 大卡(每100克),红烧素甲鱼
热量：140 大卡(每100克),荷叶肉
热量：135 大卡(每100克),蜜汁金枣
热量：231 大卡(每100克),油焖花菇
热量：257 大卡(每100克),素鱼翅
热量：317 大卡(每100克),素肉松
热量：290 大卡(每100克),炒金针
热量：151 大卡(每100克),干煸牛肉丝（全素）
热量：207 大卡(每100克),红焖鸭
热量：94 大卡(每100克),素东坡肉
热量：188 大卡(每100克),烧鱼翅
热量：200 大卡(每100克),九转肥肠
热量：183 大卡(每100克),炒素鳝糊
热量：33 大卡(每100克),酸甜菜花
热量：230 大卡(每100克),红油耳丝
热量：71 大卡(每100克),凉拌荸荠
热量：124 大卡(每100克),酱爆肉
热量：174 大卡(每100克),响铃肉片
热量：79 大卡(每100克),清汤素鱼圆
热量：149 大卡(每100克),椒盐肘子
热量：86 大卡(每100克),清汤鸭块
热量：356 大卡(每100克),熏松子豆腐衣
热量：337 大卡(每100克),翡翠虾仁
热量：56 大卡(每100克),清汤燕菜
热量：380 大卡(每100克),三鲜素鱼肚
热量：198 大卡(每100克),鸡丝拉皮
热量：364 大卡(每100克),五香肉
热量：189 大卡(每100克),朱仙镇五香豆腐干
热量：48 大卡(每100克),糟烩鞭笋
热量：58 大卡(每100克),栗豆腐（素）
热量：153 大卡(每100克),炒虾腰
热量：59 大卡(每100克),炙子骨头
热量：62 大卡(每100克),八生涮锅
热量：193 大卡(每100克),焦熘个鱼
热量：98 大卡(每100克),红烧豆腐棍
热量：205 大卡(每100克),锅烧大肠
热量：59 大卡(每100克),栗子烧白菜
热量：130 大卡(每100克),煎虾饼
热量：238 大卡(每100克),酱汁鸽子
热量：230 大卡(每100克),蜜汁江米枣
热量：160 大卡(每100克),煎藕饼
热量：316 大卡(每100克),鸭蛋黄炒蚕豆
热量：172 大卡(每100克),葱椒炝鱼片
热量：163 大卡(每100克),河南风味红烧羊肉
热量：117 大卡(每100克),油爆白鱼片
热量：498 大卡(每100克),炒羊油茶
热量：136 大卡(每100克),陈煮鱼
热量：89 大卡(每100克),凉拌洋芋丝
热量：139 大卡(每100克),素糖醋鱼
热量：103 大卡(每100克),素烧糖醋排骨
热量：105 大卡(每100克),素回锅肉
热量：172 大卡(每100克),辣子肉丁
热量：181 大卡(每100克),咕噜肉
热量：109 大卡(每100克),素糖醋排骨
热量：176 大卡(每100克),鲜菇鸡片
热量：81 大卡(每100克),素攒丝杂烩
热量：320 大卡(每100克),锅巴鱿鱼
热量：159 大卡(每100克),虎皮肘子
热量：101 大卡(每100克),醋熘肉片
热量：124 大卡(每100克),一品海参
热量：256 大卡(每100克),糖醋佛手卷
热量：229 大卡(每100克),葱醋鸡
热量：194 大卡(每100克),鸡茸虾米丸子
热量：170 大卡(每100克),红烧舌尾
热量：533 大卡(每100克),胡扒肉
热量：243 大卡(每100克),松炸鸡肪
热量：221 大卡(每100克),阳城肉罐肉
热量：138 大卡(每100克),金钱豆腐
热量：125 大卡(每100克),香菇肉丝盖面
热量：166 大卡(每100克),排骨焖面
热量：341 大卡(每100克),彩色灯笼鸡
热量：105 大卡(每100克),枸杞鸡仁
热量：214 大卡(每100克),锅烧全鸭
热量：332 大卡(每100克),五仁虾托
热量：120 大卡(每100克),东坡茄子
热量：303 大卡(每100克),黄花素鱼翅
热量：195 大卡(每100克),木耳疙背
热量：201 大卡(每100克),盐煎羊肉
热量：98 大卡(每100克),党参煨羊肉
热量：153 大卡(每100克),锅烧羊肉
热量：171 大卡(每100克),忻州蒸肉
热量：107 大卡(每100克),白兰嵌乳鸽
热量：190 大卡(每100克),拔丝葫芦
热量：70 大卡(每100克),煎烹金钱虾饼
热量：143 大卡(每100克),糖烧肘子
热量：84 大卡(每100克),鸡茸干贝
热量：280 大卡(每100克),胡辣肘
热量：73 大卡(每100克),西红柿炒甘蓝
热量：116 大卡(每100克),岐山臊子面，又叫臊子面
热量：282 大卡(每100克),Umi 豆沙晶饼，又叫Umi水晶饼
热量：184 大卡(每100克),黄米凉糕，又叫凉糕
热量：170 大卡(每100克),陕西菜疙瘩
热量：225 大卡(每100克),晚霞映牛舌
热量：166 大卡(每100克),荷叶里脊
热量：181 大卡(每100克),土豆擦擦，又叫土豆不烂子
热量：146 大卡(每100克),槐花麦饭
热量：138 大卡(每100克),苜蓿麦饭
热量：218 大卡(每100克),芙蓉饼
热量：184 大卡(每100克),芹菜疙瘩
热量：292 大卡(每100克),五香锅盔，又叫烙饼
热量：317 大卡(每100克),芝麻烧饼
热量：202 大卡(每100克),豆腐皮夹馍，又叫菜夹馍
热量：45 大卡(每100克),肉丸胡辣汤
热量：308 大卡(每100克),八宝镜糕
热量：402 大卡(每100克),三原白封肉
热量：247 大卡(每100克),白吉饼，又叫白吉馍
热量：188 大卡(每100克),豆腐包子
热量：319 大卡(每100克),蜜汁葫芦
热量：90 大卡(每100克),贡米酿藕
热量：46 大卡(每100克),金钱发菜
热量：95 大卡(每100克),全素四喜豆腐
热量：106 大卡(每100克),箸头春
热量：240 大卡(每100克),伞把排骨
热量：248 大卡(每100克),茄子馅饼，又叫麦多馅饼
热量：298 大卡(每100克),锅盔
热量：347 大卡(每100克),玫瑰镜糕，又叫镜糕
热量：198 大卡(每100克),温拌腰丝
热量：120 大卡(每100克),热米皮，又叫陕西凉皮之米皮
热量：118 大卡(每100克),芹菜麦饭
热量：126 大卡(每100克),猴戴帽
热量：172 大卡(每100克),水磨丝
热量：98 大卡(每100克),菜疙瘩
热量：284 大卡(每100克),自制金丝饼
热量：178 大卡(每100克),红烧牛尾
热量：166 大卡(每100克),煨鱿鱼丝
热量：130 大卡(每100克),正宗菠菜面
热量：88 大卡(每100克),凉拌胡萝卜蒜苗
热量：159 大卡(每100克),甑糕
热量：187 大卡(每100克),炸羊腰
热量：63 大卡(每100克),鳝和羹
热量：239 大卡(每100克),自制菠菜饼
热量：128 大卡(每100克),莲菜丸子
热量：209 大卡(每100克),炸麻叶肉
热量：120 大卡(每100克),红烧猴头
热量：112 大卡(每100克),金边白菜
热量：208 大卡(每100克),陕西手抓羊肉
热量：284 大卡(每100克),带把肘子
